id,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,contact,agegroup,email
1969,48,blue-collar,married,primary,no,2140,yes,yes,14,may,307,1,177,2,failure,yes,27230844800,Middle age,abcdef1969@gmail.com
1970,32,admin.,married,secondary,no,6840,yes,no,14,may,607,3,-1,0,unknown,yes,19166071619,Adult,abcdef1970@gmail.com
1971,41,blue-collar,married,secondary,no,5800,yes,no,14,may,874,1,363,1,failure,yes,95259180748,Middle age,abcdef1971@gmail.com
1972,34,management,married,tertiary,no,2730,yes,no,14,may,492,1,175,2,failure,yes,18178187239,Adult,abcdef1972@gmail.com
1973,32,blue-collar,single,secondary,no,8110,yes,no,14,may,563,1,-1,0,unknown,yes,31726068825,Adult,abcdef1973@gmail.com
1974,34,admin.,married,primary,no,0,yes,yes,14,may,1020,1,-1,0,unknown,yes,80646023771,Adult,abcdef1974@gmail.com
1975,36,self-employed,divorced,tertiary,no,13540,yes,no,14,may,1723,1,356,2,success,yes,71098321187,Adult,abcdef1975@gmail.com
1976,29,admin.,divorced,secondary,no,-254,yes,no,14,may,406,2,-1,0,unknown,yes,64575455792,Adult,abcdef1976@gmail.com
1977,54,management,divorced,tertiary,no,-449,yes,no,14,may,691,1,-1,0,unknown,yes,53590361109,Middle age,abcdef1977@gmail.com
1978,29,blue-collar,married,secondary,no,78630,yes,no,14,may,1129,1,-1,0,unknown,yes,19036224181,Adult,abcdef1978@gmail.com
1979,35,blue-collar,divorced,secondary,no,3360,yes,no,14,may,191,1,346,2,failure,yes,60612499390,Adult,abcdef1979@gmail.com
1980,36,blue-collar,married,secondary,no,10490,yes,no,14,may,224,4,-1,0,unknown,yes,2732361724,Adult,abcdef1980@gmail.com
1981,37,services,married,secondary,no,60890,yes,no,14,may,616,2,-1,0,unknown,yes,37354039421,Adult,abcdef1981@gmail.com
1982,37,management,divorced,tertiary,no,-42,yes,no,14,may,668,2,-1,0,unknown,yes,77867449247,Adult,abcdef1982@gmail.com
1983,31,blue-collar,single,secondary,no,9530,yes,no,14,may,479,1,346,2,success,yes,74627696361,Adult,abcdef1983@gmail.com
1984,33,admin.,single,secondary,no,3150,yes,yes,14,may,888,3,-1,0,unknown,yes,73841876778,Adult,abcdef1984@gmail.com
1985,59,retired,divorced,secondary,no,58450,no,no,14,may,1060,2,-1,0,unknown,yes,36676768277,Older,abcdef1985@gmail.com
1986,30,blue-collar,married,secondary,no,3780,yes,no,14,may,566,2,-1,0,unknown,yes,75045707485,Adult,abcdef1986@gmail.com
1987,53,services,divorced,secondary,no,7650,yes,no,14,may,959,3,174,7,other,yes,22536839079,Middle age,abcdef1987@gmail.com
1988,26,blue-collar,married,secondary,no,57950,yes,no,14,may,1094,2,-1,0,unknown,yes,92570317640,Adult,abcdef1988@gmail.com
1989,30,admin.,single,secondary,no,3150,yes,no,14,may,884,3,346,4,failure,yes,37606110271,Adult,abcdef1989@gmail.com
1990,35,management,single,tertiary,no,9160,yes,no,14,may,460,2,-1,0,unknown,yes,13813778566,Adult,abcdef1990@gmail.com
1991,34,admin.,married,secondary,no,1240,yes,no,14,may,604,4,366,2,other,yes,70098133535,Adult,abcdef1991@gmail.com
1992,33,services,married,secondary,no,2070,yes,no,14,may,629,4,-1,0,unknown,yes,9137139852,Adult,abcdef1992@gmail.com
1993,59,retired,married,tertiary,no,4220,yes,no,14,may,647,4,-1,0,unknown,yes,60939694485,Older,abcdef1993@gmail.com
1994,36,technician,single,secondary,no,1250,yes,no,15,may,676,3,-1,0,unknown,yes,84404365251,Adult,abcdef1994@gmail.com
1995,34,services,single,secondary,no,20,yes,no,15,may,153,2,-1,0,unknown,yes,47710378258,Adult,abcdef1995@gmail.com
1996,39,services,single,secondary,no,70660,yes,no,15,may,667,3,357,3,other,yes,2151833575,Adult,abcdef1996@gmail.com
1997,42,services,married,secondary,no,1460,yes,yes,15,may,670,4,346,1,failure,yes,28605211950,Middle age,abcdef1997@gmail.com
1998,60,retired,divorced,secondary,no,4960,yes,no,15,may,655,2,-1,0,unknown,yes,4494118582,Older,abcdef1998@gmail.com
1999,56,services,single,secondary,no,-40,yes,no,15,may,311,1,368,2,failure,yes,16928622082,Middle age,abcdef1999@gmail.com
2000,30,services,single,secondary,no,1400,yes,no,15,may,760,1,-1,0,unknown,yes,89790352664,Adult,abcdef2000@gmail.com
2001,26,services,married,secondary,no,770,yes,no,15,may,619,1,340,4,failure,yes,53165706487,Adult,abcdef2001@gmail.com
2002,35,blue-collar,married,primary,no,220,yes,no,15,may,1190,2,302,2,other,yes,5791972118,Adult,abcdef2002@gmail.com
2003,22,blue-collar,single,secondary,no,-51,yes,no,15,may,859,1,-1,0,unknown,yes,77945636899,Adult,abcdef2003@gmail.com
2004,26,blue-collar,single,secondary,no,260,yes,yes,15,may,899,1,-1,0,unknown,yes,12922196832,Adult,abcdef2004@gmail.com
2005,28,admin.,single,secondary,no,1540,yes,no,15,may,536,1,364,1,other,yes,20145930825,Adult,abcdef2005@gmail.com
2006,35,admin.,divorced,secondary,no,5340,no,no,15,may,669,1,312,3,failure,yes,96550048203,Adult,abcdef2006@gmail.com
2007,35,housemaid,married,tertiary,no,12650,yes,no,15,may,326,5,179,4,failure,yes,54789484897,Adult,abcdef2007@gmail.com
2008,55,technician,married,tertiary,no,-466,yes,no,15,may,901,1,-1,0,unknown,yes,71340861111,Middle age,abcdef2008@gmail.com
2009,32,services,married,secondary,no,380,yes,no,15,may,744,1,-1,0,unknown,yes,72996136976,Adult,abcdef2009@gmail.com
2010,28,management,single,secondary,no,7030,yes,no,15,may,485,1,88,1,other,yes,90923696628,Adult,abcdef2010@gmail.com
2011,31,admin.,married,secondary,no,6850,yes,no,15,may,552,1,329,3,failure,yes,70908489897,Adult,abcdef2011@gmail.com
2012,23,blue-collar,single,secondary,no,7800,yes,no,15,may,416,1,-1,0,unknown,yes,66205880210,Adult,abcdef2012@gmail.com
2013,26,technician,single,tertiary,no,-67,yes,no,15,may,637,1,-1,0,unknown,yes,30823038225,Adult,abcdef2013@gmail.com
2014,46,blue-collar,married,primary,no,10850,yes,yes,15,may,523,2,353,58,other,yes,64671260444,Middle age,abcdef2014@gmail.com
2015,34,blue-collar,married,secondary,no,290,yes,no,15,may,285,5,-1,0,unknown,yes,91590879934,Adult,abcdef2015@gmail.com
2016,60,management,single,tertiary,no,5600,no,no,15,may,730,5,-1,0,unknown,yes,70898682654,Older,abcdef2016@gmail.com
2017,28,student,single,tertiary,no,220,yes,no,15,may,536,2,-1,0,unknown,yes,24265888369,Adult,abcdef2017@gmail.com
2018,29,services,married,secondary,no,65670,yes,no,15,may,792,2,298,1,failure,yes,51472879023,Adult,abcdef2018@gmail.com
2019,39,entrepreneur,married,secondary,no,21390,yes,no,15,may,576,4,371,1,failure,yes,65364207070,Adult,abcdef2019@gmail.com
2020,54,unemployed,married,secondary,no,5820,yes,no,15,may,693,5,372,2,failure,yes,77823983207,Middle age,abcdef2020@gmail.com
2021,34,technician,single,secondary,no,1940,yes,yes,15,may,1015,1,-1,0,unknown,yes,77051511417,Adult,abcdef2021@gmail.com
2022,27,services,single,secondary,no,3530,yes,no,15,may,663,1,-1,0,unknown,yes,70813410366,Adult,abcdef2022@gmail.com
2023,28,services,single,secondary,no,3410,yes,no,15,may,437,3,347,3,other,yes,42025315107,Adult,abcdef2023@gmail.com
2024,39,entrepreneur,married,tertiary,yes,-172,yes,no,15,may,562,2,-1,0,unknown,yes,7213642932,Adult,abcdef2024@gmail.com
2025,60,retired,divorced,secondary,no,-639,yes,no,15,may,585,1,-1,0,unknown,yes,91884415666,Older,abcdef2025@gmail.com
2026,26,student,single,secondary,no,8640,yes,no,15,may,659,1,-1,0,unknown,yes,24542900856,Adult,abcdef2026@gmail.com
2027,32,management,married,secondary,no,1340,yes,yes,15,may,532,3,-1,0,unknown,yes,60731378540,Adult,abcdef2027@gmail.com
2028,40,admin.,single,secondary,no,500,no,no,15,may,837,1,-1,0,unknown,yes,48552368801,Adult,abcdef2028@gmail.com
2029,25,admin.,single,secondary,no,5070,yes,no,15,may,832,1,367,3,failure,yes,45733554961,Adult,abcdef2029@gmail.com
2030,48,blue-collar,married,secondary,no,4800,yes,no,15,may,830,1,352,2,failure,yes,51097812673,Middle age,abcdef2030@gmail.com
2031,37,entrepreneur,single,secondary,no,-22,yes,no,15,may,317,1,-1,0,unknown,yes,82876627055,Adult,abcdef2031@gmail.com
2032,39,admin.,divorced,secondary,no,8780,yes,no,15,may,611,5,-1,0,unknown,yes,22583673581,Adult,abcdef2032@gmail.com
2033,40,admin.,married,secondary,no,25740,yes,no,15,may,432,1,176,1,failure,yes,58413859063,Adult,abcdef2033@gmail.com
2034,31,management,single,tertiary,no,27340,yes,no,15,may,858,3,-1,0,unknown,yes,6550206803,Adult,abcdef2034@gmail.com
2035,42,admin.,divorced,secondary,no,2410,yes,no,15,may,1012,3,-1,0,unknown,yes,96738565871,Middle age,abcdef2035@gmail.com
2036,51,blue-collar,married,primary,no,1290,yes,no,15,may,611,2,-1,0,unknown,yes,9242469638,Middle age,abcdef2036@gmail.com
2037,28,management,single,tertiary,no,410,yes,no,15,may,885,3,352,2,other,yes,35674483551,Adult,abcdef2037@gmail.com
2038,32,management,married,tertiary,no,33870,yes,no,15,may,1111,5,-1,0,unknown,yes,84207441431,Adult,abcdef2038@gmail.com
2039,36,admin.,single,secondary,no,1480,yes,no,15,may,1357,4,374,2,failure,yes,78407691312,Adult,abcdef2039@gmail.com
2040,36,blue-collar,married,secondary,no,2490,yes,no,15,may,709,5,-1,0,unknown,yes,70185883950,Adult,abcdef2040@gmail.com
2041,38,self-employed,single,tertiary,no,57740,yes,no,15,may,406,4,359,5,other,yes,29734623365,Adult,abcdef2041@gmail.com
2042,36,services,single,secondary,no,0,yes,no,15,may,1002,4,-1,0,unknown,yes,14043456354,Adult,abcdef2042@gmail.com
2043,40,blue-collar,married,primary,no,18410,yes,no,15,may,880,4,-1,0,unknown,yes,3469114657,Adult,abcdef2043@gmail.com
2044,37,blue-collar,married,primary,no,21200,yes,no,15,may,655,3,175,4,failure,yes,50643805021,Adult,abcdef2044@gmail.com
2045,51,management,single,tertiary,no,2970,yes,no,15,may,415,4,375,1,failure,yes,12205503070,Middle age,abcdef2045@gmail.com
2046,34,services,divorced,secondary,no,890,yes,no,15,may,1871,4,-1,0,unknown,yes,92124728213,Adult,abcdef2046@gmail.com
2047,56,blue-collar,married,primary,no,8270,yes,no,15,may,462,4,-1,0,unknown,yes,84031051115,Middle age,abcdef2047@gmail.com
2048,35,blue-collar,married,secondary,no,2050,yes,yes,15,may,1313,7,312,1,failure,yes,47783997396,Adult,abcdef2048@gmail.com
2049,34,technician,married,tertiary,no,37430,yes,no,18,may,722,4,-1,0,unknown,yes,89741694875,Adult,abcdef2049@gmail.com
2050,39,services,married,secondary,no,1170,yes,no,18,may,1032,2,-1,0,unknown,yes,29999314644,Adult,abcdef2050@gmail.com
2051,29,blue-collar,married,secondary,no,-493,yes,no,18,may,536,2,334,4,failure,yes,66207268958,Adult,abcdef2051@gmail.com
2052,33,management,single,tertiary,no,620,yes,no,18,may,473,3,-1,0,unknown,yes,20590786503,Adult,abcdef2052@gmail.com
2053,40,admin.,single,secondary,no,20400,yes,no,18,may,906,2,350,2,failure,yes,13758813873,Adult,abcdef2053@gmail.com
2054,22,services,single,secondary,no,3440,yes,no,18,may,347,1,-1,0,unknown,yes,92232102032,Adult,abcdef2054@gmail.com
2055,32,technician,single,secondary,no,2300,yes,no,18,may,442,1,266,8,failure,yes,19019917920,Adult,abcdef2055@gmail.com
2056,33,admin.,single,secondary,no,12770,yes,no,18,may,827,1,-1,0,unknown,yes,85480653137,Adult,abcdef2056@gmail.com
2057,29,blue-collar,married,secondary,no,1040,yes,no,18,may,903,4,-1,0,unknown,yes,11078615968,Adult,abcdef2057@gmail.com
2058,29,technician,single,secondary,no,7060,yes,no,18,may,1340,1,-1,0,unknown,yes,42410372264,Adult,abcdef2058@gmail.com
2059,24,blue-collar,single,secondary,no,1740,yes,yes,18,may,487,1,-1,0,unknown,yes,54390320249,Adult,abcdef2059@gmail.com
2060,31,blue-collar,single,secondary,no,2390,yes,no,18,may,666,1,360,1,success,yes,40570030043,Adult,abcdef2060@gmail.com
2061,27,blue-collar,single,secondary,no,5130,yes,yes,18,may,351,1,-1,0,unknown,yes,51600859010,Adult,abcdef2061@gmail.com
2062,32,management,single,tertiary,no,72900,yes,no,18,may,357,1,-1,0,unknown,yes,64019628643,Adult,abcdef2062@gmail.com
2063,30,blue-collar,single,secondary,no,59090,yes,no,18,may,420,2,-1,0,unknown,yes,71992833363,Adult,abcdef2063@gmail.com
2064,27,services,single,secondary,no,-195,yes,no,18,may,391,1,-1,0,unknown,yes,54026826748,Adult,abcdef2064@gmail.com
2065,55,blue-collar,married,secondary,no,39170,yes,no,18,may,565,1,-1,0,unknown,yes,49065300198,Middle age,abcdef2065@gmail.com
2066,28,admin.,single,secondary,no,3520,yes,yes,18,may,431,1,-1,0,unknown,yes,86544476902,Adult,abcdef2066@gmail.com
2067,29,technician,single,tertiary,no,6150,yes,no,18,may,373,1,-1,0,unknown,yes,3950900296,Adult,abcdef2067@gmail.com
2068,55,retired,divorced,tertiary,no,0,no,no,18,may,616,1,370,1,success,yes,79444092805,Middle age,abcdef2068@gmail.com
2069,25,blue-collar,single,secondary,no,2170,yes,no,18,may,504,1,-1,0,unknown,yes,62328749853,Adult,abcdef2069@gmail.com
2070,36,housemaid,single,secondary,no,10150,yes,no,18,may,1008,1,347,2,success,yes,18957759300,Adult,abcdef2070@gmail.com
2071,27,blue-collar,married,unknown,no,4090,yes,no,18,may,525,1,-1,0,unknown,yes,91962851481,Adult,abcdef2071@gmail.com
2072,25,services,single,secondary,no,11190,yes,no,18,may,1063,1,-1,0,unknown,yes,20753021974,Adult,abcdef2072@gmail.com
2073,32,blue-collar,single,primary,no,121980,yes,no,18,may,178,1,-1,0,unknown,yes,13600878398,Adult,abcdef2073@gmail.com
2074,33,admin.,single,tertiary,no,2350,yes,no,18,may,525,1,-1,0,unknown,yes,56830690563,Adult,abcdef2074@gmail.com
2075,38,entrepreneur,married,tertiary,no,1700,yes,no,18,may,442,1,-1,0,unknown,yes,99665262087,Adult,abcdef2075@gmail.com
2076,45,technician,divorced,secondary,no,-357,yes,yes,18,may,618,1,355,2,failure,yes,14568739557,Middle age,abcdef2076@gmail.com
2077,30,blue-collar,single,secondary,no,21450,yes,no,18,may,727,2,-1,0,unknown,yes,24009343744,Adult,abcdef2077@gmail.com
2078,32,blue-collar,married,primary,no,-454,yes,yes,18,may,801,5,355,2,failure,yes,91967648008,Adult,abcdef2078@gmail.com
2079,26,blue-collar,single,primary,no,-887,yes,no,18,may,827,2,-1,0,unknown,yes,26285523412,Adult,abcdef2079@gmail.com
2080,25,blue-collar,single,primary,no,2920,yes,yes,18,may,1027,2,-1,0,unknown,yes,58088906529,Adult,abcdef2080@gmail.com
2081,33,blue-collar,married,secondary,no,1390,yes,yes,18,may,732,2,291,5,failure,yes,12116757239,Adult,abcdef2081@gmail.com
2082,32,technician,single,tertiary,no,26840,yes,no,18,may,542,2,-1,0,unknown,yes,14957253585,Adult,abcdef2082@gmail.com
2083,34,blue-collar,married,primary,no,-1,yes,no,18,may,1057,6,355,1,other,yes,27251966699,Adult,abcdef2083@gmail.com
2084,29,management,married,tertiary,no,13870,yes,no,18,may,256,2,-1,0,unknown,yes,5371745292,Adult,abcdef2084@gmail.com
2085,28,self-employed,married,secondary,no,-522,yes,yes,18,may,638,2,-1,0,unknown,yes,28049405456,Adult,abcdef2085@gmail.com
2086,38,technician,single,secondary,no,-242,yes,no,18,may,1173,3,278,6,success,yes,76155380944,Adult,abcdef2086@gmail.com
2087,35,services,single,secondary,no,7190,yes,no,18,may,1359,3,368,3,failure,yes,3739711427,Adult,abcdef2087@gmail.com
2088,28,admin.,single,secondary,no,0,yes,yes,18,may,390,5,-1,0,unknown,yes,71754402517,Adult,abcdef2088@gmail.com
2089,29,unemployed,single,tertiary,no,4970,yes,no,18,may,642,3,298,6,success,yes,93011902671,Adult,abcdef2089@gmail.com
2090,20,blue-collar,single,secondary,no,760,yes,no,18,may,639,2,-1,0,unknown,yes,10296739545,Adult,abcdef2090@gmail.com
2091,45,admin.,divorced,secondary,no,3970,yes,yes,22,may,582,1,95,2,success,yes,98213527541,Middle age,abcdef2091@gmail.com
2092,37,management,married,tertiary,no,37230,no,no,22,may,354,1,-1,0,unknown,yes,51611092424,Adult,abcdef2092@gmail.com
2093,32,technician,single,tertiary,no,16250,no,no,22,may,796,1,109,1,failure,yes,29625555815,Adult,abcdef2093@gmail.com
2094,59,admin.,married,secondary,no,1060,no,no,22,may,186,1,-1,0,unknown,yes,95820618446,Older,abcdef2094@gmail.com
2095,37,services,married,secondary,no,15430,yes,no,22,may,298,1,10,6,failure,yes,682205138,Adult,abcdef2095@gmail.com
2096,59,management,married,tertiary,no,22390,no,no,22,may,431,1,-1,0,unknown,yes,32107883983,Older,abcdef2096@gmail.com
2097,27,technician,divorced,secondary,no,19770,yes,no,22,may,449,1,-1,0,unknown,yes,89860954946,Adult,abcdef2097@gmail.com
2098,39,management,single,tertiary,no,0,yes,no,22,may,271,1,93,3,success,yes,46915281952,Adult,abcdef2098@gmail.com
2099,43,services,married,secondary,no,21450,no,no,22,may,271,1,183,3,failure,yes,17016633711,Middle age,abcdef2099@gmail.com
2100,39,technician,married,secondary,no,1160,no,no,22,may,554,2,-1,0,unknown,yes,67739914143,Adult,abcdef2100@gmail.com
2101,26,student,single,secondary,no,6200,no,no,22,may,223,1,94,1,success,yes,48122463739,Adult,abcdef2101@gmail.com
2102,39,management,single,tertiary,no,3070,no,no,22,may,182,2,-1,0,unknown,yes,6766852762,Adult,abcdef2102@gmail.com
2103,43,management,divorced,unknown,no,77020,no,no,22,may,460,1,95,2,success,yes,15359439940,Middle age,abcdef2103@gmail.com
2104,27,student,single,tertiary,no,37330,yes,no,22,may,198,1,98,6,success,yes,55530746737,Adult,abcdef2104@gmail.com
2105,32,services,single,secondary,no,39930,no,no,22,may,148,2,-1,0,unknown,yes,55472806138,Adult,abcdef2105@gmail.com
2106,29,management,single,tertiary,no,4280,no,no,22,may,293,2,-1,0,unknown,yes,96893047381,Adult,abcdef2106@gmail.com
2107,42,management,married,primary,no,53100,yes,no,22,may,545,2,186,1,success,yes,53487472091,Middle age,abcdef2107@gmail.com
2108,53,blue-collar,married,unknown,no,25090,no,no,22,may,231,2,-1,0,unknown,yes,3946634288,Middle age,abcdef2108@gmail.com
2109,36,management,married,tertiary,no,2550,no,no,22,may,970,2,92,2,other,yes,5448919111,Adult,abcdef2109@gmail.com
2110,27,management,single,tertiary,no,6160,yes,no,22,may,685,1,101,1,other,yes,92847659330,Adult,abcdef2110@gmail.com
2111,43,admin.,single,secondary,no,7330,yes,no,25,may,282,1,187,3,success,yes,60191594043,Middle age,abcdef2111@gmail.com
2112,60,retired,divorced,tertiary,no,4390,no,yes,25,may,464,1,321,1,failure,yes,73925509743,Older,abcdef2112@gmail.com
2113,29,technician,single,secondary,no,5900,no,no,25,may,124,1,-1,0,unknown,yes,39989988648,Adult,abcdef2113@gmail.com
2114,26,blue-collar,single,tertiary,no,5670,no,no,25,may,421,1,-1,0,unknown,yes,91336181617,Adult,abcdef2114@gmail.com
2115,26,student,single,unknown,no,6890,no,no,25,may,678,2,-1,0,unknown,yes,55145239023,Adult,abcdef2115@gmail.com
2116,28,technician,single,tertiary,no,3860,no,no,25,may,867,1,-1,0,unknown,yes,62245693704,Adult,abcdef2116@gmail.com
2117,28,technician,single,tertiary,no,0,yes,no,25,may,269,1,40,2,failure,yes,81475578408,Adult,abcdef2117@gmail.com
2118,28,management,single,tertiary,no,9570,no,no,25,may,915,2,-1,0,unknown,yes,94022871312,Adult,abcdef2118@gmail.com
2119,40,technician,married,secondary,no,3120,no,no,25,may,612,7,-1,0,unknown,yes,47424356203,Adult,abcdef2119@gmail.com
2120,24,blue-collar,single,secondary,no,1670,no,yes,25,may,288,1,96,2,success,yes,94003921648,Adult,abcdef2120@gmail.com
2121,56,retired,divorced,tertiary,no,130940,no,no,25,may,1064,1,-1,0,unknown,yes,29774752896,Middle age,abcdef2121@gmail.com
2122,34,management,single,tertiary,no,50860,no,no,25,may,213,4,-1,0,unknown,yes,33652650138,Adult,abcdef2122@gmail.com
2123,28,admin.,single,secondary,no,7070,yes,no,25,may,226,1,-1,0,unknown,yes,69514794760,Adult,abcdef2123@gmail.com
2124,37,services,married,secondary,no,4660,yes,yes,25,may,377,1,-1,0,unknown,yes,30470191683,Adult,abcdef2124@gmail.com
2125,32,services,single,secondary,no,1520,yes,no,25,may,158,2,-1,0,unknown,yes,64616651525,Adult,abcdef2125@gmail.com
2126,43,technician,divorced,secondary,no,16120,no,no,25,may,262,2,353,1,other,yes,53414184507,Middle age,abcdef2126@gmail.com
2127,36,technician,married,tertiary,no,9110,yes,yes,25,may,117,2,21,3,failure,yes,88430695861,Adult,abcdef2127@gmail.com
2128,35,technician,single,secondary,no,270,yes,no,25,may,214,1,305,1,other,yes,58950462253,Adult,abcdef2128@gmail.com
2129,29,technician,single,secondary,no,60,no,no,25,may,315,1,-1,0,unknown,yes,42994153851,Adult,abcdef2129@gmail.com
2130,27,student,single,secondary,no,2530,no,no,25,may,242,2,-1,0,unknown,yes,77192310484,Adult,abcdef2130@gmail.com
2131,32,technician,single,tertiary,no,7050,yes,no,25,may,414,2,35,4,failure,yes,60803324301,Adult,abcdef2131@gmail.com
2132,33,technician,single,tertiary,no,1090,yes,yes,25,may,601,2,10,7,failure,yes,64633457514,Adult,abcdef2132@gmail.com
2133,24,student,single,secondary,no,238780,no,no,26,may,133,1,97,1,success,yes,65420525610,Adult,abcdef2133@gmail.com
